# Jump,tDelta_t [JHD],Delta_t [s],Gregorian Date,JHD Date
11,-4.6180553908925503e-05,-3.9899998577311635,2023-03-13 14:59:23,60016.62458321759
12,4.641203850042075e-05,4.010000126436353,2023-03-13 14:59:20,60016.62454849537
13,-3.460648440523073e-05,-2.990000252611935,2023-03-13 15:10:36,60016.632372569446
14,3.483796172076836e-05,3.0099998926743865,2023-03-13 15:10:34,60016.6323494213
15,-1.1458338121883571e-05,-0.9900004137307405,2023-03-13 15:18:43,60016.63800914352
16,1.1689815437421203e-05,1.010000053793192,2023-03-13 15:18:43,60016.63800914352
17,-3.460648440523073e-05,-2.990000252611935,2023-03-13 15:34:10,60016.648738310185
18,3.483796172076836e-05,3.0099998926743865,2023-03-13 15:34:08,60016.64871516204
19,-1.1458330845925957e-05,-0.9899997850880027,2023-03-13 15:37:32,60016.65107627315
20,1.1689815437421203e-05,1.010000053793192,2023-03-13 15:37:32,60016.65107627315
21,-3.4606477129273117e-05,-2.9899996239691973,2023-03-13 15:45:38,60016.65670127315
22,3.483796172076836e-05,3.0099998926743865,2023-03-13 15:45:36,60016.656678125
23,-1.1458338121883571e-05,-0.9900004137307405,2023-03-13 15:50:30,60016.66008090278
24,1.1689815437421203e-05,1.010000053793192,2023-03-13 15:50:30,60016.66008090278
25,0.00011585648462641984,10.010000271722674,2023-03-13 15:52:37,60016.66155081018
26,-3.460648440523073e-05,-2.990000252611935,2023-03-13 15:58:53,60016.66590266204
27,3.4837968996725976e-05,3.0100005213171244,2023-03-13 15:58:51,60016.66587951389
28,-1.1458330845925957e-05,-0.9899997850880027,2023-03-13 16:03:45,60016.66928229167
29,1.1689815437421203e-05,1.010000053793192,2023-03-13 16:03:45,60016.66928229167
30,-3.4606477129273117e-05,-2.9899996239691973,2023-03-13 16:05:51,60016.670740625
31,3.483796172076836e-05,3.0099998926743865,2023-03-13 16:05:49,60016.67071747685
32,-3.460648440523073e-05,-2.990000252611935,2023-03-13 16:18:49,60016.67974525463
33,3.483796172076836e-05,3.0099998926743865,2023-03-13 16:18:47,60016.679722106484
34,-1.1458330845925957e-05,-0.9899997850880027,2023-03-13 16:23:41,60016.68312488426
35,1.1689815437421203e-05,1.010000053793192,2023-03-13 16:23:41,60016.68312488426
36,-3.460648440523073e-05,-2.990000252611935,2023-03-13 16:31:47,60016.68874988426
37,3.483796172076836e-05,3.0099998926743865,2023-03-13 16:31:45,60016.68872673611
38,-1.1458330845925957e-05,-0.9899997850880027,2023-03-13 16:36:39,60016.69212951389
39,1.1689815437421203e-05,1.010000053793192,2023-03-13 16:36:39,60016.69212951389
40,-1.1458330845925957e-05,-0.9899997850880027,2023-03-13 16:39:54,60016.69438645833
41,1.1689815437421203e-05,1.010000053793192,2023-03-13 16:39:54,60016.69438645833
42,-3.460648440523073e-05,-2.990000252611935,2023-03-13 16:42:08,60016.69593738426
43,3.4837968996725976e-05,3.0100005213171244,2023-03-13 16:42:06,60016.69591423611
44,-3.460648440523073e-05,-2.990000252611935,2023-03-13 16:59:42,60016.708136458336
45,3.4837968996725976e-05,3.0100005213171244,2023-03-13 16:59:40,60016.70811331018
46,-1.1458330845925957e-05,-0.9899997850880027,2023-03-13 17:04:34,60016.71151608796
47,1.1689815437421203e-05,1.010000053793192,2023-03-13 17:04:34,60016.71151608796
48,-3.4606477129273117e-05,-2.9899996239691973,2023-03-13 17:12:40,60016.71714108796
49,3.483796172076836e-05,3.0099998926743865,2023-03-13 17:12:38,60016.717117939814
50,-1.1458338121883571e-05,-0.9900004137307405,2023-03-13 17:17:32,60016.720520717594
51,1.1689815437421203e-05,1.010000053793192,2023-03-13 17:17:32,60016.720520717594
52,-1.1458338121883571e-05,-0.9900004137307405,2023-03-13 17:20:54,60016.72285868056
53,1.1689815437421203e-05,1.010000053793192,2023-03-13 17:20:54,60016.72285868056
54,-3.460648440523073e-05,-2.990000252611935,2023-03-13 17:23:16,60016.724502199075
55,3.483796172076836e-05,3.0099998926743865,2023-03-13 17:23:14,60016.72447905093
56,-3.4606477129273117e-05,-2.9899996239691973,2023-03-13 17:30:22,60016.729432754626
57,3.483796172076836e-05,3.0099998926743865,2023-03-13 17:30:20,60016.72940960648
58,-3.4606477129273117e-05,-2.9899996239691973,2023-03-13 17:43:20,60016.73843738426
59,3.483796172076836e-05,3.0099998926743865,2023-03-13 17:43:18,60016.73841423611
60,-1.1458338121883571e-05,-0.9900004137307405,2023-03-13 17:48:12,60016.74181701389
61,1.1689815437421203e-05,1.010000053793192,2023-03-13 17:48:12,60016.74181701389
